Time, h;T brain, °C;T core, °C;T blood, °C;T skin, °C;T body, °C;T muscles, °C;T fat, °C;HR, beats/min;CO, l/h;SV, mL/stroke;Metabolism, kcal/h;Met. skin, kcal/h;Heat flow skin, kcal/h;Sk conduct, kcal/h;Radiation, kcal/h;Air conv, kcal/h;Water conv, kcal/h;Resp los, kcal/h;Balance, kcal/h;Req evap, kcal/h;Poss evap, kcal/h;Real evap, kcal/h;Dripping, g/h;Evap sw rate, g/h;WL, g;Wettedness;Sweat eff;BF skin, l/h;BF muscles, l/h;Shivering, kcal/h;Activity MET, kcal/h;
1,323;36,731;37,238;37,077;27,207;36,185;36,99;34,794;90,459;500,01;92,142;266,374;2,2;23,826;229,655;41,091;205,458;0;9;1,343;9,48;723,833;9,48;0;16,344;41,689;0,03;1;2,516;216,074;110,198;156,176;
1,324;36,731;37,238;37,077;27,207;36,185;36,99;34,794;90,46;500,01;92,141;266,371;2,2;23,826;229,655;41,091;205,457;0;9;1,341;9,48;723,83;9,48;0;16,344;41,708;0,03;1;2,516;216,073;110,195;156,176;
1,325;36,731;37,238;37,077;27,207;36,186;36,99;34,794;90,461;500,009;92,14;266,368;2,2;23,826;229,655;41,091;205,457;0;9;1,339;9,48;723,827;9,48;0;16,344;41,727;0,03;1;2,516;216,073;110,192;156,176;
1,326;36,731;37,238;37,077;27,207;36,186;36,99;34,794;90,462;500,009;92,139;266,365;2,2;23,826;229,655;41,091;205,456;0;9;1,338;9,48;723,825;9,48;0;16,344;41,745;0,03;1;2,516;216,073;110,189;156,176;
1,327;36,731;37,238;37,077;27,207;36,186;36,99;34,794;90,462;500,008;92,138;266,362;2,2;23,826;229,655;41,091;205,455;0;9;1,336;9,48;723,822;9,48;0;16,344;41,764;0,03;1;2,516;216,072;110,186;156,176;
1,328;36,731;37,239;37,077;27,207;36,186;36,99;34,794;90,463;500,008;92,137;266,359;2,2;23,826;229,655;41,09;205,454;0;9;1,334;9,48;723,819;9,48;0;16,344;41,783;0,03;1;2,516;216,072;110,183;156,176;
1,329;36,731;37,239;37,077;27,207;36,186;36,99;34,794;90,464;500,007;92,136;266,357;2,2;23,826;229,655;41,09;205,453;0;9;1,332;9,48;723,816;9,48;0;16,344;41,801;0,03;1;2,516;216,071;110,181;156,176;
1,33;36,731;37,239;37,077;27,207;36,186;36,99;34,795;90,465;500,007;92,136;266,354;2,2;23,827;229,654;41,09;205,452;0;9;1,331;9,48;723,813;9,48;0;16,344;41,82;0,03;1;2,516;216,071;110,178;156,176;
1,331;36,731;37,239;37,077;27,207;36,186;36,99;34,795;90,466;500,006;92,135;266,351;2,2;23,827;229,654;41,09;205,451;0;9;1,329;9,48;723,811;9,48;0;16,344;41,838;0,03;1;2,516;216,07;110,175;156,176;
1,332;36,731;37,239;37,078;27,207;36,186;36,99;34,795;90,467;500,006;92,134;266,348;2,2;23,827;229,654;41,09;205,45;0;9;1,327;9,48;723,808;9,48;0;16,344;41,857;0,03;1;2,516;216,07;110,172;156,176;
1,333;36,731;37,239;37,078;27,207;36,186;36,99;34,795;90,467;500,005;92,133;266,345;2,2;23,827;229,654;41,089;205,449;0;9;1,325;9,48;723,805;9,48;0;16,344;41,876;0,03;1;2,516;216,069;110,169;156,176;
1,334;36,731;37,239;37,078;27,207;36,186;36,99;34,795;90,468;500,005;92,132;266,343;2,2;23,827;229,654;41,089;205,448;0;9;1,324;9,48;723,802;9,48;0;16,344;41,894;0,03;1;2,516;216,069;110,167;156,176;
1,335;36,731;37,239;37,078;27,207;36,186;36,99;34,795;90,469;500,005;92,131;266,34;2,2;23,827;229,654;41,089;205,448;0;9;1,322;9,48;723,8;9,48;0;16,344;41,913;0,03;1;2,516;216,068;110,164;156,176;
1,336;36,731;37,239;37,078;27,207;36,186;36,99;34,795;90,47;500,004;92,13;266,337;2,2;23,827;229,654;41,089;205,447;0;9;1,32;9,48;723,797;9,48;0;16,344;41,932;0,03;1;2,516;216,068;110,161;156,176;
1,337;36,731;37,239;37,078;27,207;36,186;36,99;34,795;90,471;500,004;92,129;266,334;2,2;23,827;229,654;41,089;205,446;0;9;1,319;9,48;723,794;9,48;0;16,344;41,95;0,03;1;2,516;216,067;110,158;156,176;
1,338;36,732;37,239;37,078;27,207;36,186;36,99;34,795;90,471;500,003;92,128;266,331;2,2;23,827;229,653;41,089;205,445;0;9;1,317;9,48;723,792;9,48;0;16,344;41,969;0,03;1;2,516;216,067;110,155;156,176;
1,339;36,732;37,239;37,078;27,207;36,186;36,99;34,795;90,472;500,003;92,127;266,329;2,2;23,827;229,653;41,088;205,444;0;9;1,315;9,48;723,789;9,48;0;16,344;41,988;0,03;1;2,516;216,066;110,153;156,176;
1,34;36,732;37,239;37,078;27,207;36,186;36,99;34,795;90,473;500,002;92,126;266,326;2,2;23,827;229,653;41,088;205,443;0;9;1,313;9,48;723,786;9,48;0;16,344;42,006;0,03;1;2,516;216,066;110,15;156,176;
1,341;36,732;37,239;37,078;27,207;36,186;36,99;34,795;90,474;500,002;92,125;266,323;2,2;23,828;229,653;41,088;205,442;0;9;1,312;9,48;723,784;9,48;0;16,344;42,025;0,03;1;2,516;216,066;110,147;156,176;
1,342;36,732;37,239;37,078;27,207;36,186;36,99;34,795;90,475;500,001;92,125;266,32;2,2;23,828;229,653;41,088;205,442;0;9;1,31;9,48;723,781;9,48;0;16,344;42,043;0,03;1;2,516;216,065;110,144;156,176;
1,343;36,732;37,239;37,078;27,207;36,186;36,99;34,795;90,475;500,001;92,124;266,318;2,2;23,828;229,653;41,088;205,441;0;9;1,308;9,48;723,778;9,48;0;16,344;42,062;0,03;1;2,516;216,065;110,142;156,176;
1,344;36,732;37,239;37,078;27,207;36,186;36,99;34,795;90,476;500;92,123;266,315;2,2;23,828;229,653;41,088;205,44;0;9;1,306;9,48;723,776;9,48;0;16,344;42,081;0,03;1;2,516;216,064;110,139;156,176;
1,345;36,732;37,239;37,078;27,207;36,186;36,99;34,795;90,477;500;92,122;266,312;2,2;23,828;229,653;41,087;205,439;0;9;1,305;9,48;723,773;9,48;0;16,344;42,099;0,03;1;2,516;216,064;110,136;156,176;
1,346;36,732;37,239;37,078;27,207;36,186;36,991;34,795;90,478;499,999;92,121;266,309;2,2;23,828;229,652;41,087;205,438;0;9;1,303;9,48;723,77;9,48;0;16,344;42,118;0,03;1;2,516;216,063;110,133;156,176;
1,347;36,732;37,239;37,078;27,207;36,186;36,991;34,795;90,479;499,999;92,12;266,307;2,2;23,828;229,652;41,087;205,437;0;9;1,301;9,48;723,768;9,48;0;16,344;42,136;0,03;1;2,516;216,063;110,131;156,176;
1,348;36,732;37,24;37,078;27,207;36,186;36,991;34,795;90,479;499,999;92,119;266,304;2,2;23,828;229,652;41,087;205,436;0;9;1,3;9,48;723,765;9,48;0;16,344;42,155;0,03;1;2,516;216,062;110,128;156,176;
1,349;36,732;37,24;37,078;27,206;36,186;36,991;34,795;90,48;499,998;92,118;266,301;2,2;23,828;229,652;41,087;205,436;0;9;1,298;9,48;723,763;9,48;0;16,344;42,173;0,03;1;2,516;216,062;110,125;156,176;
1,35;36,732;37,24;37,078;27,206;36,186;36,991;34,795;90,481;499,998;92,117;266,298;2,2;23,828;229,652;41,087;205,435;0;9;1,296;9,48;723,76;9,48;0;16,344;42,192;0,03;1;2,516;216,061;110,122;156,176;
1,351;36,732;37,24;37,078;27,206;36,187;36,991;34,795;90,482;499,997;92,116;266,296;2,2;23,828;229,652;41,086;205,434;0;9;1,294;9,48;723,757;9,48;0;16,344;42,211;0,03;1;2,516;216,061;110,12;156,176;
1,352;36,732;37,24;37,078;27,206;36,187;36,991;34,795;90,483;499,997;92,116;266,293;2,2;23,829;229,652;41,086;205,433;0;9;1,293;9,48;723,755;9,48;0;16,344;42,229;0,03;1;2,516;216,061;110,117;156,176;
1,353;36,732;37,24;37,078;27,206;36,187;36,991;34,795;90,483;499,996;92,115;266,29;2,2;23,829;229,652;41,086;205,432;0;9;1,291;9,48;723,752;9,48;0;16,344;42,248;0,03;1;2,516;216,06;110,114;156,176;
1,354;36,732;37,24;37,078;27,206;36,187;36,991;34,795;90,484;499,996;92,114;266,288;2,2;23,829;229,651;41,086;205,431;0;9;1,289;9,48;723,75;9,48;0;16,344;42,266;0,03;1;2,516;216,06;110,112;156,176;
1,355;36,732;37,24;37,078;27,206;36,187;36,991;34,795;90,485;499,995;92,113;266,285;2,2;23,829;229,651;41,086;205,431;0;9;1,288;9,48;723,747;9,48;0;16,344;42,285;0,03;1;2,516;216,059;110,109;156,176;
1,356;36,732;37,24;37,078;27,206;36,187;36,991;34,795;90,486;499,995;92,112;266,282;2,2;23,829;229,651;41,086;205,43;0;9;1,286;9,48;723,745;9,48;0;16,344;42,304;0,03;1;2,516;216,059;110,106;156,176;
1,357;36,732;37,24;37,079;27,206;36,187;36,991;34,795;90,487;499,995;92,111;266,28;2,2;23,829;229,651;41,085;205,429;0;9;1,284;9,48;723,742;9,48;0;16,344;42,322;0,03;1;2,516;216,058;110,104;156,176;
1,358;36,732;37,24;37,079;27,206;36,187;36,991;34,795;90,487;499,994;92,11;266,277;2,2;23,829;229,651;41,085;205,428;0;9;1,283;9,48;723,74;9,48;0;16,344;42,341;0,03;1;2,516;216,058;110,101;156,176;
1,359;36,732;37,24;37,079;27,206;36,187;36,991;34,796;90,488;499,994;92,109;266,274;2,2;23,829;229,651;41,085;205,427;0;9;1,281;9,48;723,737;9,48;0;16,344;42,359;0,03;1;2,516;216,057;110,098;156,176;
1,36;36,733;37,24;37,079;27,206;36,187;36,991;34,796;90,489;499,993;92,109;266,272;2,2;23,829;229,651;41,085;205,427;0;9;1,279;9,48;723,735;9,48;0;16,344;42,378;0,03;1;2,516;216,057;110,096;156,176;
1,361;36,733;37,24;37,079;27,206;36,187;36,991;34,796;90,49;499,993;92,108;266,269;2,2;23,829;229,651;41,085;205,426;0;9;1,277;9,48;723,732;9,48;0;16,344;42,396;0,03;1;2,516;216,057;110,093;156,176;
1,362;36,733;37,24;37,079;27,206;36,187;36,991;34,796;90,49;499,992;92,107;266,266;2,2;23,829;229,651;41,085;205,425;0;9;1,276;9,48;723,73;9,48;0;16,344;42,415;0,03;1;2,516;216,056;110,09;156,176;
1,363;36,733;37,24;37,079;27,206;36,187;36,991;34,796;90,491;499,992;92,106;266,264;2,2;23,829;229,65;41,084;205,424;0;9;1,274;9,48;723,727;9,48;0;16,344;42,433;0,03;1;2,516;216,056;110,088;156,176;
1,364;36,733;37,24;37,079;27,206;36,187;36,991;34,796;90,492;499,991;92,105;266,261;2,2;23,83;229,65;41,084;205,423;0;9;1,272;9,48;723,725;9,48;0;16,344;42,452;0,03;1;2,516;216,055;110,085;156,176;
1,365;36,733;37,24;37,079;27,206;36,187;36,991;34,796;90,493;499,991;92,104;266,258;2,2;23,83;229,65;41,084;205,423;0;9;1,271;9,48;723,722;9,48;0;16,344;42,47;0,03;1;2,516;216,055;110,082;156,176;
1,366;36,733;37,24;37,079;27,206;36,187;36,991;34,796;90,494;499,991;92,103;266,256;2,2;23,83;229,65;41,084;205,422;0;9;1,269;9,48;723,72;9,48;0;16,344;42,489;0,03;1;2,516;216,054;110,08;156,176;
1,367;36,733;37,24;37,079;27,206;36,187;36,991;34,796;90,494;499,99;92,102;266,253;2,2;23,83;229,65;41,084;205,421;0;9;1,267;9,48;723,718;9,48;0;16,344;42,508;0,03;1;2,516;216,054;110,077;156,176;
1,368;36,733;37,24;37,079;27,206;36,187;36,991;34,796;90,495;499,99;92,102;266,25;2,2;23,83;229,65;41,084;205,42;0;9;1,266;9,48;723,715;9,48;0;16,344;42,526;0,03;1;2,516;216,053;110,074;156,176;
1,369;36,733;37,24;37,079;27,206;36,187;36,991;34,796;90,496;499,989;92,101;266,248;2,2;23,83;229,65;41,083;205,419;0;9;1,264;9,48;723,713;9,48;0;16,344;42,545;0,03;1;2,516;216,053;110,072;156,176;
1,37;36,733;37,241;37,079;27,206;36,187;36,991;34,796;90,497;499,989;92,1;266,245;2,2;23,83;229,65;41,083;205,419;0;9;1,262;9,48;723,71;9,48;0;16,344;42,563;0,03;1;2,516;216,053;110,069;156,176;
1,371;36,733;37,241;37,079;27,206;36,187;36,991;34,796;90,497;499,988;92,099;266,243;2,2;23,83;229,65;41,083;205,418;0;9;1,261;9,48;723,708;9,48;0;16,344;42,582;0,03;1;2,516;216,052;110,067;156,176;
1,372;36,733;37,241;37,079;27,206;36,187;36,991;34,796;90,498;499,988;92,098;266,24;2,2;23,83;229,65;41,083;205,417;0;9;1,259;9,48;723,706;9,48;0;16,344;42,6;0,03;1;2,516;216,052;110,064;156,176;
1,373;36,733;37,241;37,079;27,206;36,187;36,991;34,796;90,499;499,988;92,097;266,237;2,2;23,83;229,649;41,083;205,416;0;9;1,257;9,48;723,703;9,48;0;16,344;42,619;0,03;1;2,516;216,051;110,061;156,176;
1,374;36,733;37,241;37,079;27,206;36,187;36,991;34,796;90,5;499,987;92,096;266,235;2,2;23,83;229,649;41,083;205,416;0;9;1,256;9,48;723,701;9,48;0;16,344;42,637;0,03;1;2,516;216,051;110,059;156,176;
1,375;36,733;37,241;37,079;27,206;36,187;36,991;34,796;90,5;499,987;92,096;266,232;2,2;23,83;229,649;41,083;205,415;0;9;1,254;9,48;723,699;9,48;0;16,344;42,656;0,03;1;2,516;216,05;110,056;156,176;
1,376;36,733;37,241;37,079;27,206;36,187;36,991;34,796;90,501;499,986;92,095;266,23;2,2;23,831;229,649;41,082;205,414;0;9;1,252;9,48;723,696;9,48;0;16,344;42,674;0,03;1;2,516;216,05;110,054;156,176;
1,377;36,733;37,241;37,079;27,206;36,187;36,992;34,796;90,502;499,986;92,094;266,227;2,2;23,831;229,649;41,082;205,413;0;9;1,251;9,48;723,694;9,48;0;16,344;42,693;0,03;1;2,516;216,05;110,051;156,176;
1,378;36,733;37,241;37,079;27,206;36,188;36,992;34,796;90,503;499,985;92,093;266,225;2,2;23,831;229,649;41,082;205,413;0;9;1,249;9,48;723,692;9,48;0;16,344;42,711;0,03;1;2,516;216,049;110,049;156,176;
1,379;36,733;37,241;37,079;27,206;36,188;36,992;34,796;90,503;499,985;92,092;266,222;2,2;23,831;229,649;41,082;205,412;0;9;1,247;9,48;723,689;9,48;0;16,344;42,73;0,03;1;2,516;216,049;110,046;156,176;
1,38;36,733;37,241;37,079;27,206;36,188;36,992;34,796;90,504;499,985;92,091;266,219;2,2;23,831;229,649;41,082;205,411;0;9;1,246;9,48;723,687;9,48;0;16,344;42,748;0,03;1;2,516;216,048;110,043;156,176;
1,381;36,733;37,241;37,079;27,206;36,188;36,992;34,796;90,505;499,984;92,091;266,217;2,2;23,831;229,649;41,082;205,41;0;9;1,244;9,48;723,685;9,48;0;16,344;42,767;0,03;1;2,516;216,048;110,041;156,176;
1,382;36,733;37,241;37,079;27,206;36,188;36,992;34,796;90,506;499,984;92,09;266,214;2,2;23,831;229,649;41,082;205,41;0;9;1,242;9,48;723,682;9,48;0;16,344;42,785;0,03;1;2,516;216,047;110,038;156,176;
1,383;36,734;37,241;37,08;27,206;36,188;36,992;34,796;90,506;499,983;92,089;266,212;2,2;23,831;229,649;41,081;205,409;0;9;1,241;9,48;723,68;9,48;0;16,344;42,804;0,03;1;2,516;216,047;110,036;156,176;
1,384;36,734;37,241;37,08;27,206;36,188;36,992;34,796;90,507;499,983;92,088;266,209;2,2;23,831;229,648;41,081;205,408;0;9;1,239;9,48;723,678;9,48;0;16,344;42,822;0,03;1;2,516;216,047;110,033;156,176;
1,385;36,734;37,241;37,08;27,206;36,188;36,992;34,796;90,508;499,982;92,087;266,207;2,2;23,831;229,648;41,081;205,407;0;9;1,237;9,48;723,676;9,48;0;16,344;42,841;0,03;1;2,516;216,046;110,031;156,176;
1,386;36,734;37,241;37,08;27,206;36,188;36,992;34,796;90,509;499,982;92,086;266,204;2,2;23,831;229,648;41,081;205,407;0;9;1,236;9,48;723,673;9,48;0;16,344;42,859;0,03;1;2,516;216,046;110,028;156,176;
1,387;36,734;37,241;37,08;27,206;36,188;36,992;34,796;90,509;499,982;92,086;266,202;2,2;23,831;229,648;41,081;205,406;0;9;1,234;9,48;723,671;9,48;0;16,344;42,878;0,03;1;2,516;216,045;110,026;156,176;
1,388;36,734;37,241;37,08;27,206;36,188;36,992;34,796;90,51;499,981;92,085;266,199;2,2;23,831;229,648;41,081;205,405;0;9;1,232;9,48;723,669;9,48;0;16,344;42,896;0,03;1;2,516;216,045;110,023;156,176;
1,389;36,734;37,241;37,08;27,206;36,188;36,992;34,797;90,511;499,981;92,084;266,197;2,2;23,832;229,648;41,08;205,404;0;9;1,231;9,48;723,667;9,48;0;16,344;42,915;0,03;1;2,516;216,045;110,021;156,176;
1,39;36,734;37,241;37,08;27,206;36,188;36,992;34,797;90,512;499,98;92,083;266,194;2,2;23,832;229,648;41,08;205,404;0;9;1,229;9,48;723,664;9,48;0;16,344;42,933;0,03;1;2,516;216,044;110,018;156,176;
1,391;36,734;37,241;37,08;27,206;36,188;36,992;34,797;90,512;499,98;92,082;266,192;2,2;23,832;229,648;41,08;205,403;0;9;1,227;9,48;723,662;9,48;0;16,344;42,951;0,03;1;2,516;216,044;110,016;156,176;
1,392;36,734;37,242;37,08;27,206;36,188;36,992;34,797;90,513;499,979;92,081;266,189;2,2;23,832;229,648;41,08;205,402;0;9;1,226;9,48;723,66;9,48;0;16,344;42,97;0,03;1;2,516;216,043;110,013;156,176;
1,393;36,734;37,242;37,08;27,206;36,188;36,992;34,797;90,514;499,979;92,081;266,187;2,2;23,832;229,648;41,08;205,402;0;9;1,224;9,48;723,658;9,48;0;16,344;42,988;0,03;1;2,516;216,043;110,011;156,176;
1,394;36,734;37,242;37,08;27,206;36,188;36,992;34,797;90,515;499,979;92,08;266,184;2,2;23,832;229,648;41,08;205,401;0;9;1,222;9,48;723,656;9,48;0;16,344;43,007;0,03;1;2,516;216,042;110,008;156,176;
1,395;36,734;37,242;37,08;27,206;36,188;36,992;34,797;90,515;499,978;92,079;266,182;2,2;23,832;229,647;41,08;205,4;0;9;1,221;9,48;723,653;9,48;0;16,344;43,025;0,03;1;2,516;216,042;110,006;156,176;
1,396;36,734;37,242;37,08;27,206;36,188;36,992;34,797;90,516;499,978;92,078;266,179;2,2;23,832;229,647;41,079;205,399;0;9;1,219;9,48;723,651;9,48;0;16,344;43,044;0,03;1;2,516;216,042;110,003;156,176;
1,397;36,734;37,242;37,08;27,206;36,188;36,992;34,797;90,517;499,977;92,077;266,177;2,2;23,832;229,647;41,079;205,399;0;9;1,218;9,48;723,649;9,48;0;16,344;43,062;0,03;1;2,516;216,041;110,001;156,176;
1,398;36,734;37,242;37,08;27,206;36,188;36,992;34,797;90,517;499,977;92,077;266,174;2,2;23,832;229,647;41,079;205,398;0;9;1,216;9,48;723,647;9,48;0;16,344;43,081;0,03;1;2,516;216,041;109,998;156,176;
1,399;36,734;37,242;37,08;27,206;36,188;36,992;34,797;90,518;499,977;92,076;266,172;2,2;23,832;229,647;41,079;205,397;0;9;1,214;9,48;723,645;9,48;0;16,344;43,099;0,03;1;2,516;216,04;109,996;156,176;
