Time, h;T brain, °C;T core, °C;T blood, °C;T skin, °C;T body, °C;T muscles, °C;T fat, °C;HR, beats/min;CO, l/h;SV, mL/stroke;Metabolism, kcal/h;Met. skin, kcal/h;Heat flow skin, kcal/h;Sk conduct, kcal/h;Radiation, kcal/h;Air conv, kcal/h;Water conv, kcal/h;Resp los, kcal/h;Balance, kcal/h;Req evap, kcal/h;Poss evap, kcal/h;Real evap, kcal/h;Dripping, g/h;Evap sw rate, g/h;WL, g;Wettedness;Sweat eff;BF skin, l/h;BF muscles, l/h;Shivering, kcal/h;Activity MET, kcal/h;
0,634;36,091;36,662;36,442;25,253;35,359;35,854;33,804;68,533;388,229;94,431;244,156;2,2;26,522;248,072;59,881;214,051;0;9;-48,257;9,48;605,311;9,48;0;16,344;26,707;0,03;1;2,516;104,293;167,356;76,8;
0,635;36,09;36,661;36,442;25,252;35,359;35,853;33,803;68,523;388,235;94,447;244,196;2,2;26,522;248,056;59,874;214,028;0;9;-48,187;9,48;605,236;9,48;0;16,344;26,723;0,03;1;2,516;104,299;167,396;76,8;
0,636;36,09;36,661;36,441;25,251;35,358;35,853;33,803;68,513;388,242;94,463;244,236;2,2;26,523;248,041;59,868;214,005;0;9;-48,118;9,48;605,162;9,48;0;16,344;26,74;0,03;1;2,516;104,306;167,436;76,8;
0,637;36,089;36,66;36,441;25,25;35,357;35,852;33,802;68,503;388,249;94,478;244,276;2,2;26,523;248,025;59,861;213,982;0;9;-48,049;9,48;605,088;9,48;0;16,344;26,756;0,03;1;2,516;104,312;167,476;76,8;
0,638;36,089;36,66;36,44;25,249;35,357;35,851;33,802;68,493;388,255;94,494;244,316;2,2;26,523;248,009;59,855;213,959;0;9;-47,98;9,48;605,014;9,48;0;16,344;26,772;0,03;1;2,516;104,319;167,516;76,8;
0,639;36,088;36,659;36,44;25,248;35,356;35,85;33,801;68,482;388,262;94,51;244,355;2,2;26,523;247,994;59,849;213,936;0;9;-47,911;9,48;604,94;9,48;0;16,344;26,789;0,03;1;2,516;104,326;167,555;76,8;
0,64;36,088;36,659;36,439;25,247;35,356;35,85;33,801;68,472;388,268;94,525;244,395;2,2;26,523;247,978;59,842;213,914;0;9;-47,842;9,48;604,866;9,48;0;16,344;26,805;0,03;1;2,516;104,332;167,595;76,8;
0,641;36,087;36,658;36,439;25,246;35,355;35,849;33,8;68,462;388,275;94,541;244,435;2,2;26,524;247,963;59,836;213,891;0;9;-47,773;9,48;604,793;9,48;0;16,344;26,821;0,03;1;2,516;104,339;167,635;76,8;
0,642;36,087;36,658;36,438;25,245;35,354;35,848;33,799;68,452;388,282;94,557;244,474;2,2;26,524;247,947;59,83;213,868;0;9;-47,704;9,48;604,719;9,48;0;16,344;26,838;0,03;1;2,516;104,346;167,674;76,8;
0,643;36,086;36,657;36,438;25,244;35,354;35,847;33,799;68,442;388,288;94,572;244,514;2,2;26,524;247,932;59,823;213,845;0;9;-47,636;9,48;604,646;9,48;0;16,344;26,854;0,03;1;2,516;104,352;167,714;76,8;
0,644;36,086;36,657;36,437;25,242;35,353;35,846;33,798;68,432;388,295;94,588;244,554;2,2;26,524;247,916;59,817;213,823;0;9;-47,567;9,48;604,573;9,48;0;16,344;26,87;0,03;1;2,516;104,359;167,754;76,8;
0,645;36,085;36,656;36,437;25,241;35,353;35,846;33,798;68,421;388,302;94,604;244,593;2,2;26,524;247,901;59,811;213,8;0;9;-47,498;9,48;604,5;9,48;0;16,344;26,887;0,03;1;2,516;104,365;167,793;76,8;
0,646;36,085;36,656;36,436;25,24;35,352;35,845;33,797;68,411;388,308;94,619;244,633;2,2;26,525;247,885;59,804;213,778;0;9;-47,43;9,48;604,427;9,48;0;16,344;26,903;0,03;1;2,516;104,372;167,833;76,8;
0,647;36,084;36,655;36,436;25,239;35,351;35,844;33,797;68,401;388,315;94,635;244,673;2,2;26,525;247,87;59,798;213,755;0;9;-47,362;9,48;604,355;9,48;0;16,344;26,919;0,03;1;2,516;104,378;167,873;76,8;
0,648;36,084;36,655;36,435;25,238;35,351;35,843;33,796;68,391;388,321;94,651;244,712;2,2;26,525;247,854;59,792;213,733;0;9;-47,293;9,48;604,283;9,48;0;16,344;26,936;0,03;1;2,516;104,385;167,912;76,8;
0,649;36,083;36,654;36,435;25,237;35,35;35,843;33,796;68,381;388,328;94,666;244,752;2,2;26,525;247,839;59,785;213,71;0;9;-47,225;9,48;604,21;9,48;0;16,344;26,952;0,03;1;2,516;104,392;167,952;76,8;
0,65;36,083;36,654;36,434;25,236;35,349;35,842;33,795;68,371;388,334;94,682;244,791;2,2;26,525;247,824;59,779;213,688;0;9;-47,157;9,48;604,138;9,48;0;16,344;26,968;0,03;1;2,516;104,398;167,991;76,8;
0,651;36,082;36,653;36,434;25,235;35,349;35,841;33,794;68,361;388,341;94,697;244,831;2,2;26,526;247,808;59,773;213,666;0;9;-47,089;9,48;604,066;9,48;0;16,344;26,985;0,03;1;2,516;104,405;168,031;76,8;
0,652;36,082;36,653;36,433;25,234;35,348;35,84;33,794;68,35;388,348;94,713;244,87;2,2;26,526;247,793;59,767;213,644;0;9;-47,021;9,48;603,995;9,48;0;16,344;27,001;0,03;1;2,516;104,411;168,07;76,8;
0,653;36,081;36,652;36,433;25,233;35,348;35,84;33,793;68,34;388,354;94,729;244,909;2,2;26,526;247,778;59,761;213,621;0;9;-46,954;9,48;603,923;9,48;0;16,344;27,018;0,03;1;2,516;104,418;168,109;76,8;
0,654;36,081;36,652;36,432;25,232;35,347;35,839;33,793;68,33;388,361;94,744;244,949;2,2;26,526;247,763;59,754;213,599;0;9;-46,886;9,48;603,852;9,48;0;16,344;27,034;0,03;1;2,516;104,424;168,149;76,8;
0,655;36,08;36,651;36,432;25,231;35,346;35,838;33,792;68,32;388,367;94,76;244,988;2,2;26,526;247,748;59,748;213,577;0;9;-46,818;9,48;603,781;9,48;0;16,344;27,05;0,03;1;2,516;104,431;168,188;76,8;
0,656;36,08;36,65;36,431;25,23;35,346;35,837;33,792;68,31;388,374;94,775;245,028;2,2;26,527;247,732;59,742;213,555;0;9;-46,751;9,48;603,71;9,48;0;16,344;27,067;0,03;1;2,516;104,438;168,228;76,8;
0,657;36,079;36,65;36,431;25,229;35,345;35,837;33,791;68,3;388,38;94,791;245,067;2,2;26,527;247,717;59,736;213,533;0;9;-46,683;9,48;603,639;9,48;0;16,344;27,083;0,03;1;2,516;104,444;168,267;76,8;
0,658;36,079;36,649;36,43;25,228;35,345;35,836;33,791;68,29;388,387;94,807;245,106;2,2;26,527;247,702;59,73;213,511;0;9;-46,616;9,48;603,568;9,48;0;16,344;27,099;0,03;1;2,516;104,451;168,306;76,8;
0,659;36,078;36,649;36,43;25,227;35,344;35,835;33,79;68,28;388,393;94,822;245,145;2,2;26,527;247,687;59,724;213,489;0;9;-46,549;9,48;603,498;9,48;0;16,344;27,116;0,03;1;2,516;104,457;168,345;76,8;
0,66;36,078;36,648;36,429;25,226;35,343;35,834;33,79;68,27;388,4;94,838;245,185;2,2;26,527;247,672;59,717;213,468;0;9;-46,481;9,48;603,427;9,48;0;16,344;27,132;0,03;1;2,516;104,464;168,385;76,8;
0,661;36,077;36,648;36,429;25,224;35,343;35,834;33,789;68,26;388,406;94,853;245,224;2,2;26,527;247,657;59,711;213,446;0;9;-46,414;9,48;603,357;9,48;0;16,344;27,148;0,03;1;2,516;104,47;168,424;76,8;
0,662;36,077;36,647;36,428;25,223;35,342;35,833;33,789;68,25;388,413;94,869;245,263;2,2;26,528;247,642;59,705;213,424;0;9;-46,347;9,48;603,287;9,48;0;16,344;27,165;0,03;1;2,516;104,477;168,463;76,8;
0,663;36,076;36,647;36,428;25,222;35,342;35,832;33,788;68,24;388,419;94,884;245,302;2,2;26,528;247,627;59,699;213,402;0;9;-46,28;9,48;603,217;9,48;0;16,344;27,181;0,03;1;2,516;104,483;168,502;76,8;
0,664;36,076;36,646;36,427;25,221;35,341;35,831;33,788;68,23;388,426;94,9;245,341;2,2;26,528;247,612;59,693;213,381;0;9;-46,213;9,48;603,147;9,48;0;16,344;27,197;0,03;1;2,516;104,49;168,541;76,8;
0,665;36,075;36,646;36,427;25,22;35,34;35,831;33,787;68,22;388,433;94,916;245,38;2,2;26,528;247,597;59,687;213,359;0;9;-46,147;9,48;603,078;9,48;0;16,344;27,214;0,03;1;2,516;104,496;168,58;76,8;
0,666;36,075;36,645;36,426;25,219;35,34;35,83;33,787;68,21;388,439;94,931;245,42;2,2;26,528;247,582;59,681;213,337;0;9;-46,08;9,48;603,008;9,48;0;16,344;27,23;0,03;1;2,516;104,503;168,62;76,8;
0,667;36,074;36,645;36,426;25,218;35,339;35,829;33,786;68,2;388,446;94,947;245,459;2,2;26,528;247,567;59,675;213,316;0;9;-46,013;9,48;602,939;9,48;0;16,344;27,246;0,03;1;2,516;104,509;168,659;76,8;
0,668;36,074;36,644;36,425;25,217;35,339;35,828;33,785;68,19;388,452;94,962;245,498;2,2;26,529;247,552;59,669;213,294;0;9;-45,947;9,48;602,87;9,48;0;16,344;27,263;0,03;1;2,516;104,516;168,698;76,8;
0,669;36,073;36,644;36,425;25,216;35,338;35,828;33,785;68,18;388,459;94,978;245,537;2,2;26,529;247,538;59,663;213,273;0;9;-45,88;9,48;602,801;9,48;0;16,344;27,279;0,03;1;2,516;104,522;168,737;76,8;
0,67;36,073;36,643;36,424;25,215;35,337;35,827;33,784;68,17;388,465;94,993;245,576;2,2;26,529;247,523;59,657;213,252;0;9;-45,814;9,48;602,732;9,48;0;16,344;27,295;0,03;1;2,516;104,529;168,776;76,8;
0,671;36,072;36,643;36,424;25,214;35,337;35,826;33,784;68,16;388,471;95,009;245,615;2,2;26,529;247,508;59,651;213,23;0;9;-45,748;9,48;602,664;9,48;0;16,344;27,312;0,03;1;2,516;104,535;168,815;76,8;
0,672;36,072;36,642;36,423;25,213;35,336;35,825;33,783;68,15;388,478;95,024;245,654;2,2;26,529;247,493;59,645;213,209;0;9;-45,681;9,48;602,595;9,48;0;16,344;27,328;0,03;1;2,516;104,542;168,854;76,8;
0,673;36,071;36,642;36,423;25,212;35,336;35,825;33,783;68,14;388,484;95,04;245,692;2,2;26,529;247,479;59,639;213,188;0;9;-45,615;9,48;602,527;9,48;0;16,344;27,344;0,03;1;2,516;104,548;168,892;76,8;
0,674;36,071;36,641;36,422;25,211;35,335;35,824;33,782;68,13;388,491;95,055;245,731;2,2;26,53;247,464;59,633;213,166;0;9;-45,549;9,48;602,459;9,48;0;16,344;27,361;0,03;1;2,516;104,555;168,931;76,8;
0,675;36,07;36,641;36,422;25,21;35,334;35,823;33,782;68,12;388,497;95,071;245,77;2,2;26,53;247,449;59,627;213,145;0;9;-45,483;9,48;602,391;9,48;0;16,344;27,377;0,03;1;2,516;104,561;168,97;76,8;
0,676;36,07;36,64;36,421;25,209;35,334;35,822;33,781;68,11;388,504;95,086;245,809;2,2;26,53;247,435;59,621;213,124;0;9;-45,418;9,48;602,323;9,48;0;16,344;27,393;0,03;1;2,516;104,568;169,009;76,8;
0,677;36,069;36,64;36,421;25,208;35,333;35,822;33,781;68,1;388,51;95,102;245,848;2,2;26,53;247,42;59,616;213,103;0;9;-45,352;9,48;602,255;9,48;0;16,344;27,41;0,03;1;2,516;104,574;169,048;76,8;
0,678;36,069;36,639;36,42;25,207;35,333;35,821;33,78;68,09;388,517;95,117;245,887;2,2;26,53;247,406;59,61;213,082;0;9;-45,286;9,48;602,188;9,48;0;16,344;27,426;0,03;1;2,516;104,581;169,087;76,8;
0,679;36,068;36,639;36,42;25,206;35,332;35,82;33,78;68,08;388,523;95,133;245,925;2,2;26,53;247,391;59,604;213,061;0;9;-45,22;9,48;602,12;9,48;0;16,344;27,442;0,03;1;2,516;104,587;169,125;76,8;
0,68;36,068;36,638;36,419;25,205;35,331;35,82;33,779;68,07;388,53;95,148;245,964;2,2;26,531;247,376;59,598;213,04;0;9;-45,155;9,48;602,053;9,48;0;16,344;27,459;0,03;1;2,516;104,593;169,164;76,8;
0,681;36,067;36,638;36,419;25,204;35,331;35,819;33,779;68,06;388,536;95,163;246,003;2,2;26,531;247,362;59,592;213,019;0;9;-45,09;9,48;601,986;9,48;0;16,344;27,475;0,03;1;2,516;104,6;169,203;76,8;
0,682;36,067;36,637;36,418;25,203;35,33;35,818;33,778;68,05;388,543;95,179;246,041;2,2;26,531;247,347;59,586;212,998;0;9;-45,024;9,48;601,919;9,48;0;16,344;27,492;0,03;1;2,516;104,606;169,241;76,8;
0,683;36,066;36,637;36,418;25,202;35,33;35,817;33,778;68,04;388,549;95,194;246,08;2,2;26,531;247,333;59,58;212,977;0;9;-44,959;9,48;601,852;9,48;0;16,344;27,508;0,03;1;2,516;104,613;169,28;76,8;
0,684;36,066;36,636;36,417;25,201;35,329;35,817;33,777;68,03;388,555;95,21;246,119;2,2;26,531;247,319;59,575;212,957;0;9;-44,894;9,48;601,786;9,48;0;16,344;27,524;0,03;1;2,516;104,619;169,319;76,8;
0,685;36,065;36,636;36,417;25,2;35,328;35,816;33,777;68,02;388,562;95,225;246,157;2,2;26,531;247,304;59,569;212,936;0;9;-44,829;9,48;601,719;9,48;0;16,344;27,541;0,03;1;2,516;104,626;169,357;76,8;
0,686;36,065;36,635;36,416;25,199;35,328;35,815;33,776;68,01;388,568;95,241;246,196;2,2;26,531;247,29;59,563;212,915;0;9;-44,764;9,48;601,653;9,48;0;16,344;27,557;0,03;1;2,516;104,632;169,396;76,8;
0,687;36,064;36,635;36,416;25,198;35,327;35,814;33,776;68,001;388,575;95,256;246,234;2,2;26,532;247,275;59,557;212,895;0;9;-44,699;9,48;601,587;9,48;0;16,344;27,573;0,03;1;2,516;104,638;169,434;76,8;
0,688;36,064;36,634;36,415;25,197;35,327;35,814;33,775;67,991;388,581;95,271;246,273;2,2;26,532;247,261;59,551;212,874;0;9;-44,634;9,48;601,521;9,48;0;16,344;27,59;0,03;1;2,516;104,645;169,473;76,8;
0,689;36,063;36,634;36,415;25,196;35,326;35,813;33,775;67,981;388,587;95,287;246,311;2,2;26,532;247,247;59,546;212,853;0;9;-44,569;9,48;601,455;9,48;0;16,344;27,606;0,03;1;2,516;104,651;169,511;76,8;
0,69;36,063;36,633;36,414;25,195;35,325;35,812;33,774;67,971;388,594;95,302;246,35;2,2;26,532;247,233;59,54;212,833;0;9;-44,504;9,48;601,389;9,48;0;16,344;27,622;0,03;1;2,516;104,658;169,55;76,8;
0,691;36,062;36,633;36,414;25,194;35,325;35,812;33,774;67,961;388,6;95,318;246,388;2,2;26,532;247,218;59,534;212,812;0;9;-44,44;9,48;601,324;9,48;0;16,344;27,639;0,03;1;2,516;104,664;169,588;76,8;
0,692;36,062;36,632;36,413;25,193;35,324;35,811;33,773;67,951;388,607;95,333;246,426;2,2;26,532;247,204;59,529;212,792;0;9;-44,375;9,48;601,258;9,48;0;16,344;27,655;0,03;1;2,516;104,67;169,626;76,8;
0,693;36,061;36,632;36,413;25,192;35,324;35,81;33,773;67,941;388,613;95,348;246,465;2,2;26,532;247,19;59,523;212,772;0;9;-44,311;9,48;601,193;9,48;0;16,344;27,671;0,03;1;2,516;104,677;169,665;76,8;
0,694;36,061;36,631;36,412;25,191;35,323;35,809;33,772;67,932;388,619;95,364;246,503;2,2;26,532;247,176;59,517;212,751;0;9;-44,246;9,48;601,128;9,48;0;16,344;27,688;0,03;1;2,516;104,683;169,703;76,8;
0,695;36,06;36,631;36,412;25,19;35,322;35,809;33,772;67,922;388,626;95,379;246,541;2,2;26,533;247,162;59,511;212,731;0;9;-44,182;9,48;601,063;9,48;0;16,344;27,704;0,03;1;2,516;104,69;169,741;76,8;
0,696;36,06;36,63;36,411;25,189;35,322;35,808;33,771;67,912;388,632;95,394;246,58;2,2;26,533;247,148;59,506;212,711;0;9;-44,118;9,48;600,998;9,48;0;16,344;27,72;0,03;1;2,516;104,696;169,78;76,8;
0,697;36,059;36,63;36,411;25,188;35,321;35,807;33,771;67,902;388,638;95,41;246,618;2,2;26,533;247,133;59,5;212,69;0;9;-44,054;9,48;600,933;9,48;0;16,344;27,737;0,03;1;2,516;104,702;169,818;76,8;
0,698;36,059;36,629;36,41;25,187;35,321;35,807;33,77;67,892;388,645;95,425;246,656;2,2;26,533;247,119;59,494;212,67;0;9;-43,99;9,48;600,869;9,48;0;16,344;27,753;0,03;1;2,516;104,709;169,856;76,8;
0,699;36,058;36,629;36,41;25,187;35,32;35,806;33,77;67,883;388,651;95,44;246,694;2,2;26,533;247,105;59,489;212,65;0;9;-43,926;9,48;600,804;9,48;0;16,344;27,769;0,03;1;2,516;104,715;169,894;76,8;
0,7;36,058;36,628;36,409;25,186;35,32;35,805;33,769;67,873;388,658;95,456;246,732;2,2;26,533;247,091;59,483;212,63;0;9;-43,862;9,48;600,74;9,48;0;16,344;27,786;0,03;1;2,516;104,721;169,932;76,8;
0,701;36,057;36,628;36,409;25,185;35,319;35,804;33,769;67,863;388,664;95,471;246,771;2,2;26,533;247,077;59,478;212,61;0;9;-43,798;9,48;600,676;9,48;0;16,344;27,802;0,03;1;2,516;104,728;169,971;76,8;
0,702;36,057;36,627;36,408;25,184;35,318;35,804;33,769;67,853;388,67;95,486;246,809;2,2;26,533;247,063;59,472;212,59;0;9;-43,734;9,48;600,612;9,48;0;16,344;27,818;0,03;1;2,516;104,734;170,009;76,8;
0,703;36,056;36,627;36,408;25,183;35,318;35,803;33,768;67,843;388,677;95,502;246,847;2,2;26,534;247,049;59,466;212,57;0;9;-43,671;9,48;600,548;9,48;0;16,344;27,835;0,03;1;2,516;104,74;170,047;76,8;
0,704;36,056;36,626;36,407;25,182;35,317;35,802;33,768;67,834;388,683;95,517;246,885;2,2;26,534;247,036;59,461;212,55;0;9;-43,607;9,48;600,484;9,48;0;16,344;27,851;0,03;1;2,516;104,747;170,085;76,8;
0,705;36,055;36,626;36,407;25,181;35,317;35,802;33,767;67,824;388,689;95,532;246,923;2,2;26,534;247,022;59,455;212,53;0;9;-43,544;9,48;600,421;9,48;0;16,344;27,867;0,03;1;2,516;104,753;170,123;76,8;
0,706;36,055;36,625;36,406;25,18;35,316;35,801;33,767;67,814;388,696;95,548;246,961;2,2;26,534;247,008;59,45;212,51;0;9;-43,48;9,48;600,357;9,48;0;16,344;27,884;0,03;1;2,516;104,759;170,161;76,8;
0,707;36,054;36,625;36,406;25,179;35,315;35,8;33,766;67,805;388,702;95,563;246,999;2,2;26,534;246,994;59,444;212,491;0;9;-43,417;9,48;600,294;9,48;0;16,344;27,9;0,03;1;2,516;104,766;170,199;76,8;
0,708;36,054;36,624;36,405;25,178;35,315;35,8;33,766;67,795;388,708;95,578;247,037;2,2;26,534;246,98;59,439;212,471;0;9;-43,354;9,48;600,231;9,48;0;16,344;27,916;0,03;1;2,516;104,772;170,237;76,8;
0,709;36,053;36,624;36,405;25,177;35,314;35,799;33,765;67,785;388,715;95,593;247,074;2,2;26,534;246,966;59,433;212,451;0;9;-43,291;9,48;600,168;9,48;0;16,344;27,933;0,03;1;2,516;104,778;170,274;76,8;
0,71;36,053;36,623;36,404;25,176;35,314;35,798;33,765;67,775;388,721;95,609;247,112;2,2;26,534;246,953;59,428;212,431;0;9;-43,228;9,48;600,105;9,48;0;16,344;27,949;0,03;1;2,516;104,785;170,312;76,8;
0,711;36,052;36,623;36,404;25,175;35,313;35,797;33,764;67,766;388,727;95,624;247,15;2,2;26,535;246,939;59,422;212,412;0;9;-43,165;9,48;600,042;9,48;0;16,344;27,966;0,03;1;2,516;104,791;170,35;76,8;
0,712;36,052;36,622;36,403;25,174;35,313;35,797;33,764;67,756;388,733;95,639;247,188;2,2;26,535;246,925;59,417;212,392;0;9;-43,102;9,48;599,98;9,48;0;16,344;27,982;0,03;1;2,516;104,797;170,388;76,8;
